LR.Index	CellCall	CellChat	CellPhoneDB	CytoTalk	ICELLNET	iTALK	NATMI	scMLnet	SinglecellsignalR	celltalkdb
FSHB_ADRB2	0	0	0	0	0	0	0	0	1	1
FSHB_ADRB3	0	0	0	0	0	0	0	0	1	1
FSHB_FSHR	1	1	1	1	0	1	1	1	1	1
FSHB_GPR20	0	0	0	0	0	0	0	0	1	1
FSHB_GPR84	0	0	0	0	0	0	0	0	1	1
FSHB_PTH1R	0	0	0	0	0	0	0	0	1	1
FSHB_RAMP2	0	0	0	0	0	0	0	0	1	1
FSHB_RAMP3	0	0	0	0	0	0	0	0	1	1
FSHB_TSHR	1	0	0	0	0	0	0	0	1	1
FSHB_VIPR1	0	0	0	0	0	0	0	0	1	1
FSTL1_DIP2A	0	0	0	0	0	0	1	0	0	0
FST_BMPR1B	0	0	0	0	0	1	0	1	1	1
FST_BMPR2	0	0	0	0	0	1	0	1	1	1
FST_HJV	0	0	0	0	0	1	0	1	1	1
FYN_SPN	0	0	0	0	0	0	0	0	1	1
FYN_THY1	0	0	0	0	0	0	0	0	1	1
FZD8_CKAP4	0	0	0	0	0	0	1	0	0	0
GAD1_GRM4	0	0	0	0	0	1	0	1	1	1
GALP_GALR1	0	1	1	1	0	1	1	1	1	1
GALP_GALR2	0	1	1	1	0	1	1	1	1	1
GALP_GALR3	0	0	1	1	0	1	1	1	1	1
GAL_ADRA2A	0	0	0	0	0	0	0	0	1	1
GAL_GALR1	0	1	0	1	0	1	1	1	1	1
GAL_GALR2	0	1	0	1	1	1	1	1	1	1
GAL_GALR3	0	1	0	1	0	1	1	1	1	1
GAL_GPR151	0	0	0	1	0	1	1	1	1	1
GAL_GRM7	0	0	0	0	0	0	0	0	1	1
GAL_MTNR1A	0	0	0	0	0	0	0	0	1	1
GAS6_AXL	1	1	1	1	1	1	1	1	1	1
GAS6_MERTK	0	1	1	1	1	1	1	1	1	1
GAS6_TYRO3	0	1	1	1	0	1	1	1	1	1
GAST_CCKBR	0	0	1	1	1	1	1	1	1	1
GAST_XK	0	0	1	0	0	0	0	0	0	0
GBA1_DPP4	0	0	1	0	0	0	0	0	0	0
GBA1_GLP2R	0	0	1	0	0	0	0	0	0	0
GBA1_GLRA2	0	0	1	0	0	0	0	0	0	0
GBA1_IDE	0	0	1	0	0	0	0	0	0	0
GBA1LP_LRP2	0	0	0	0	0	0	0	0	1	0
GCG_ADCYAP1R1	1	0	0	0	0	0	0	0	1	1
GCG_ADRB2	0	0	0	0	0	0	0	0	1	1
GCG_ADRB3	0	0	0	0	0	0	0	0	1	1
GCG_DPP4	0	0	0	0	0	0	0	0	0	1
GCG_GCGR	1	1	0	1	0	1	1	1	1	1
GCG_GIPR	1	1	0	0	0	0	0	0	0	0
GCG_GLP1R	1	1	0	1	0	1	1	1	1	1
GCG_GLP2R	0	1	0	1	0	1	1	1	1	1
GCG_GPR20	0	0	0	0	0	0	0	0	1	1
GCG_GPR84	0	0	0	0	0	0	0	0	1	1
GCG_PTH1R	0	0	0	0	0	0	0	0	1	1
GCG_RAMP2	0	0	0	0	0	0	0	0	1	1
GCG_RAMP3	0	0	0	0	0	0	0	0	1	1
GCG_TSHR	1	0	0	0	0	0	0	0	1	1
GCG_VIPR1	0	0	0	0	0	0	0	0	1	1
GC_LRP2	0	0	0	0	0	0	0	0	0	1
GDF10_ACVR1B	0	1	0	0	1	1	0	1	1	1
GDF10_ACVR2A	0	1	0	0	0	0	0	0	0	0
GDF10_ACVR2B	0	0	0	0	1	0	0	0	0	0
GDF10_XK	0	0	1	0	0	0	0	0	0	0
GDF11_ACVR1B	0	1	0	1	1	1	1	1	1	1
GDF11_ACVR2A	0	1	0	1	1	1	1	1	1	1
GDF11_ACVR2B	0	1	0	1	1	1	1	1	1	1
GDF11_BMPR1A	0	0	0	0	0	0	0	0	1	1
GDF11_BMPR1B	0	0	0	0	0	0	0	0	1	1
GDF11_BMPR2	0	0	0	0	0	0	0	0	1	1
GDF11_XK	0	0	1	0	0	0	0	0	0	0
GDF11_TGFBR1	0	1	0	0	1	0	0	0	0	0
GDF15_GFRAL	0	0	1	0	1	0	1	0	0	1
GDF15_RET	0	0	0	0	0	0	0	0	0	1
GDF15_TGFBR2	0	1	0	0	0	0	0	0	0	0
GDF1_ACVR1	0	0	0	0	0	0	1	0	0	0
GDF1_ACVR1B	0	1	0	0	1	0	0	0	1	1
GDF1_ACVR1C	0	1	0	0	1	0	0	0	0	0
GDF1_ACVR2A	0	1	0	0	1	0	0	0	1	1
GDF1_ACVR2B	0	1	0	0	1	0	0	0	1	1
GDF1_BMPR1A	0	0	0	0	0	0	1	0	0	0
GDF1_BMPR2	0	0	0	0	0	0	1	0	0	0
GDF1_CFC1	0	1	0	0	0	0	0	0	0	0
GDF1_XK	0	0	1	0	0	0	0	0	0	0
GDF1_SMAD3	0	0	0	0	0	0	0	0	1	1
GDF2_ACVR1	0	0	0	1	0	1	1	1	1	1
GDF2_ACVR2A	0	1	0	1	1	1	1	1	1	1
GDF2_ACVR2B	0	0	0	1	1	1	1	1	1	1
GDF2_ACVRL1	0	1	0	1	1	1	1	1	1	1
GDF2_BMPR2	0	1	1	1	1	1	1	1	1	1
GDF2_ENG	0	0	0	1	0	1	1	1	1	1
GDF2_XK	0	0	1	0	0	0	0	0	0	0
GDF3_ACVR1B	0	1	0	0	1	0	0	0	0	0
GDF3_ACVR1C	0	1	0	0	1	0	0	0	0	0
GDF3_ACVR2A	0	1	0	0	1	0	0	0	0	0
GDF3_ACVR2B	0	1	0	0	1	0	0	0	0	0
GDF3_CFC1	0	1	0	0	0	0	0	0	0	0
GDF3_XK	0	0	1	0	0	0	0	0	0	0
GDF3_CRIPTO	0	0	0	0	0	0	1	0	0	0
GDF5_ACVR1	0	0	0	1	0	1	1	1	1	1
GDF5_ACVR2A	0	1	0	1	1	1	1	1	1	1
GDF5_ACVR2B	0	1	0	1	1	1	1	1	1	1
GDF5_BMPR1A	1	1	0	1	1	1	1	1	1	1
GDF5_BMPR1B	1	1	0	1	1	1	1	1	1	1
GDF5_BMPR2	1	1	1	1	1	1	1	1	1	1
GDF5_XK	0	0	1	0	0	0	0	0	0	0
GDF5_ROR2	0	0	0	1	0	1	1	1	1	1
GDF6_ACVR2A	0	1	0	0	1	0	0	0	0	0
GDF6_ACVR2B	0	1	0	0	1	0	0	0	0	0
GDF6_BMPR1A	1	1	0	1	1	1	1	1	1	1
GDF6_BMPR1B	1	1	0	1	1	1	1	1	1	1
GDF6_BMPR2	1	1	1	1	1	1	1	1	1	1
GDF6_XK	0	0	1	0	0	0	0	0	0	0
GDF7_ACVR2A	0	1	0	1	1	1	1	1	1	1
GDF7_ACVR2B	0	1	0	0	1	0	0	0	0	0
GDF7_BMPR1A	1	1	0	1	1	1	1	1	1	1
GDF7_BMPR1B	0	1	0	0	1	0	0	0	0	0
GDF7_BMPR2	1	1	1	1	1	1	1	1	1	1
GDF7_XK	0	0	1	0	0	0	0	0	0	0
GDF9_ACVR1B	0	1	0	0	0	0	0	0	0	0
GDF9_ACVR2A	0	0	0	1	0	1	1	1	1	1
GDF9_BMPR1A	0	0	0	1	0	1	1	1	1	1
GDF9_BMPR1B	0	0	0	1	0	1	1	1	1	1
GDF9_BMPR2	0	1	1	1	1	1	1	1	1	1
GDF9_FXYD6	0	0	0	1	0	1	0	1	1	0
GDF9_XK	0	0	1	0	0	0	0	0	0	0
GDF9_ORAI2	0	0	0	1	0	1	0	1	1	0
GDF9_TGFBR1	0	0	0	1	1	1	1	1	1	1
GDNF_EDNRB	0	0	0	0	0	1	0	1	1	1
GDNF_GFRA1	0	1	1	1	1	1	1	1	1	1
GDNF_GFRA2	0	0	0	1	1	1	1	1	1	1
GDNF_GFRA3	0	0	0	0	0	0	0	0	1	1
GDNF_NCAM1	0	0	1	0	0	0	0	0	0	0
GDNF_RET	0	1	1	1	1	1	1	1	1	1
GDNF_SLC44A5	0	0	0	0	0	1	0	1	1	0
GFRA1_HCST	0	0	1	0	0	0	0	0	0	0
GFRA1_KLRK1	0	0	1	0	0	0	0	0	0	0
GH1_EPOR	1	0	0	0	0	0	0	0	0	0
GH1_GHR	1	1	0	1	1	1	1	1	1	1
GH1_PRLR	1	1	0	1	0	1	1	1	1	1
GH2_GHR	1	0	0	1	1	1	1	1	1	1
GHRH_ADCYAP1R1	0	0	0	0	0	0	0	0	1	1
GHRH_ADRB2	0	0	0	0	0	0	0	0	1	1
GHRH_ADRB3	0	0	0	0	0	0	0	0	1	1
GHRH_GHRHR	1	1	0	1	0	1	1	1	1	1
GHRH_GHSR	0	1	0	0	0	0	0	0	0	0
GHRH_GPR20	0	0	0	0	0	0	0	0	1	1
GHRH_GPR84	0	0	0	0	0	0	0	0	1	1
GHRH_PTH1R	0	0	0	0	0	0	0	0	1	1
GHRH_RAMP2	0	0	0	0	0	0	0	0	1	1
GHRH_RAMP3	0	0	0	0	0	0	0	0	1	1
GHRH_TSHR	0	0	0	0	0	0	0	0	1	1
GHRH_VIPR1	0	1	0	1	0	1	1	1	1	1
GHRH_VIPR2	0	1	0	0	0	0	0	0	0	0
GHRL_ACE2	0	0	1	0	0	0	0	0	0	0
GHRL_GHRHR	0	0	1	1	0	1	0	1	1	1
GHRL_GHSR	1	1	1	1	0	1	1	1	1	1
GHRL_GPR39	0	0	0	1	0	1	1	1	1	1
GHRL_MLNR	0	0	0	1	0	1	1	1	1	1
GHRL_XK	0	0	1	0	0	0	0	0	0	0
GHRL_PTGER3	1	0	0	0	0	0	0	0	0	1
GHRL_PTGIR	0	0	0	0	0	0	0	0	0	1
GHRL_TBXA2R	0	0	0	0	0	0	0	0	0	1
GIP_ADCYAP1R1	1	0	0	0	0	0	0	0	1	1
GIP_ADRB2	0	0	0	0	0	0	0	0	1	1
GIP_ADRB3	0	0	0	0	0	0	0	0	1	1
GIP_DPP4	0	0	1	1	0	1	1	1	1	1
GIP_GIPR	1	1	0	1	0	1	1	1	1	1
GIP_GPR20	0	0	0	0	0	0	0	0	1	1
GIP_GPR84	0	0	0	0	0	0	0	0	1	1
GIP_INSR	0	0	0	0	0	1	0	1	1	1
GIP_PTH1R	0	0	0	0	0	0	0	0	1	1
GIP_RAMP2	0	0	0	0	0	0	0	0	1	1
GIP_RAMP3	0	0	0	0	0	0	0	0	1	1
GIP_TSHR	1	0	0	0	0	0	0	0	1	1
GIP_VIPR1	0	0	0	0	0	0	0	0	1	1
GLA_GALR1	0	0	1	0	0	0	0	0	0	0
GLA_GALR2	0	0	1	0	0	0	0	0	0	0
GLA_GALR3	0	0	1	0	0	0	0	0	0	0
GLA_XK	0	0	1	0	0	0	0	0	0	0
GLG1_SELE	0	0	0	0	0	0	1	0	0	0
GNAI2_ADCY1	0	0	0	1	0	1	1	1	1	1
GNAI2_ADCY7	0	0	0	0	0	1	0	1	1	1
GNAI2_ADCY8	0	0	0	0	0	1	0	1	1	1
GNAI2_ADCY9	0	0	0	0	0	1	0	1	1	1
GNAI2_ADORA1	0	0	0	1	0	1	1	1	1	1
GNAI2_ADRA2A	0	0	0	1	0	1	1	1	1	1
GNAI2_ADRA2B	0	0	0	1	0	1	1	1	1	1
GNAI2_AGTR2	0	0	0	1	0	1	1	1	1	1
GNAI2_C5AR1	0	0	0	1	0	1	1	1	1	1
GNAI2_CAV1	0	0	0	1	0	1	1	1	1	1
GNAI2_CCR5	0	0	0	1	0	1	1	1	1	1
GNAI2_CHRM1	0	0	0	1	0	1	0	1	1	1
GNAI2_CNR1	0	0	0	1	0	1	1	1	1	1
GNAI2_CXCR1	0	0	0	1	0	1	1	1	1	1
GNAI2_CXCR2	0	0	0	1	0	1	1	1	1	1
GNAI2_CXCR3	0	0	0	0	0	1	0	1	1	1
GNAI2_DRD2	0	0	0	1	0	1	0	1	1	1
GNAI2_EDNRA	0	0	0	1	0	1	1	1	1	1
GNAI2_EDNRB	0	0	0	0	0	1	0	1	1	1
GNAI2_EGFR	0	0	0	1	0	1	1	1	1	1
GNAI2_F2R	0	0	0	1	0	1	1	1	1	1
GNAI2_FPR1	0	0	0	1	0	1	1	1	1	1
GNAI2_IGF1R	0	0	0	1	0	1	1	1	1	1
GNAI2_LHCGR	0	0	0	1	0	1	1	1	1	1
GNAI2_LPAR3	0	0	0	1	0	1	1	1	1	1
GNAI2_MTNR1A	0	0	0	1	0	1	1	1	1	1
GNAI2_MTNR1B	0	0	0	1	0	1	1	1	1	1
GNAI2_OPRD1	0	0	0	1	0	1	1	1	1	1
GNAI2_OPRM1	0	0	0	1	0	1	1	1	1	1
GNAI2_P2RY12	0	0	0	1	0	1	1	1	1	1
GNAI2_PTPRU	0	0	0	1	0	1	0	1	1	1
GNAI2_S1PR1	0	0	0	0	0	1	0	1	1	1
GNAI2_S1PR3	0	0	0	0	0	1	0	1	1	1
GNAI2_S1PR4	0	0	0	0	0	1	0	1	1	1
GNAI2_S1PR5	0	0	0	0	0	1	0	1	1	1
GNAI2_TBXA2R	0	0	0	1	0	1	1	1	1	1
GNAI2_TSHR	0	0	0	1	0	1	1	1	1	1
GNAI2_UNC5B	0	0	0	0	0	1	0	1	1	1
GNAO1_CD4	0	1	0	0	0	0	0	0	0	0
GNAO1_LAG3	0	0	0	1	1	0	0	0	0	0
GNAS_ADCY1	0	0	0	0	0	1	0	1	1	1
GNAS_ADCY7	0	0	0	0	0	1	0	1	1	1
GNAS_ADCY8	0	0	0	0	0	1	0	1	1	1
GNAS_ADCY9	0	0	0	0	0	1	0	1	1	1
GNAS_ADORA1	0	0	0	1	0	1	0	1	1	1
GNAS_ADRB2	0	0	0	0	0	0	1	0	0	0
GNAS_ADRB3	0	0	0	1	0	1	0	1	1	1
GNAS_AVPR2	0	0	0	1	0	1	1	1	1	1
GNAS_CRHR1	0	0	0	1	0	1	1	1	1	1
GNAS_GCGR	0	0	0	1	0	1	1	1	1	1
GNAS_GLP1R	0	0	0	0	0	1	0	1	1	1
GNAS_HTR6	0	0	0	1	0	1	0	1	1	1
GNAS_LHCGR	0	0	0	1	0	1	1	1	1	1
GNAS_PTGDR	0	0	0	1	0	1	1	1	1	1
GNAS_PTGIR	0	0	0	1	0	1	0	1	1	1
GNAS_TSHR	0	0	0	1	0	1	1	1	1	1
GNAS_VIPR1	0	0	0	1	0	1	1	1	1	1
GNB3_GABBR2	0	0	0	0	0	1	0	1	1	1
GNB3_TGFBR1	0	0	0	1	0	1	0	1	1	1
GNRH1_GNRHR	1	1	0	1	0	1	1	1	1	1
GNRH2_GNRHR	1	0	0	1	0	1	1	1	1	1
GP1BA_ITGAM	0	1	0	0	0	0	0	0	0	0
GP1BA_ITGB2	0	1	0	0	0	0	0	0	0	0
GPC3_CD81	0	0	0	1	0	1	1	1	1	1
GPC3_IGF1R	0	0	0	1	0	1	1	1	1	1
GPC3_LRP1	0	0	0	0	0	0	0	0	1	1
GPC3_LRP2	0	0	0	0	0	0	0	0	1	1
GPC6_LRP1	0	0	0	0	0	0	0	0	1	0
GPC6_LRP2	0	0	0	0	0	0	0	0	1	0
GPHA2_ADGRV1	0	0	1	0	0	0	0	0	0	0
GPHA2_EPHA6	0	0	1	0	0	0	0	0	0	1
GPHA2_TSHR	0	0	0	1	0	1	1	1	1	1
GPHB5_TSHR	0	0	0	0	0	0	1	0	0	0
GPI_AMFR	0	0	0	1	0	1	1	1	1	1
GREM1_KDR	0	0	0	0	0	1	1	1	1	1
GRN_CLEC4M	0	0	0	0	0	0	0	0	0	1
GRN_EGFR	0	0	1	0	0	0	0	0	0	1
GRN_XK	0	0	1	0	0	0	0	0	0	0
GRN_NTRK1	0	0	1	0	0	0	0	0	0	0
GRN_SORT1	0	1	0	0	0	0	1	0	0	1
GRN_TNFRSF1A	0	0	0	0	0	0	1	0	0	1
GRN_TNFRSF1B	0	0	0	0	0	0	1	0	0	1
GRP_BRS3	0	0	0	1	1	1	1	1	1	1
GRP_GRPR	0	1	1	1	1	1	1	1	1	1
GRP_NMBR	0	0	0	1	1	1	1	1	1	1
GSTM2_RYR2	0	0	0	0	0	0	0	0	0	1
GSTO1_RYR1	0	0	0	0	0	0	0	0	0	1
GSTP1_EGFR	0	0	0	0	0	0	0	0	0	1
GSTP1_TRAF2	0	0	0	1	0	1	0	1	1	1
GUCA2A_GUCY2C	0	1	0	1	1	1	1	1	1	1
GUCA2B_GUCY2C	0	1	0	1	0	1	1	1	1	1
GUCA2B_GUCY2D	0	0	0	1	0	1	1	1	1	1
GZMA_F2R	0	1	0	0	0	0	0	0	0	0
GZMA_F2RL1	0	1	0	0	0	0	0	0	0	0
GZMA_F2RL2	0	1	0	0	0	0	0	0	0	0
GZMA_F2RL3	0	1	0	0	0	0	0	0	0	0
GZMA_PARD3	0	1	0	0	0	0	0	0	0	0
GZMB_CHRM3	0	0	0	1	0	1	1	1	1	1
GZMB_IGF2R	0	0	0	1	0	1	1	1	1	1
GZMB_PGRMC1	0	0	0	0	0	1	0	1	1	0
HAS2_CD44	0	0	0	1	0	1	1	1	1	1
HAS2_HMMR	0	0	0	1	0	1	1	1	1	1
HAVCR1_CD300LB	0	0	0	0	0	0	1	0	1	0
HAVCR1_HAVCR1	0	0	0	1	0	0	1	0	0	0
HBEGF_CD44	0	0	0	1	0	1	1	1	1	1
HBEGF_CD82	0	0	0	1	0	1	1	1	1	1
HBEGF_CD9	0	0	0	1	0	1	1	1	1	1
HBEGF_EGFR	1	1	0	1	1	1	1	1	1	1
HBEGF_ERBB2	0	1	0	1	1	1	1	1	1	1
HBEGF_ERBB4	1	1	0	1	1	1	1	1	1	1
HBEGF_PRLR	0	0	0	0	0	1	0	1	1	1
HCRT_HCRTR1	0	1	0	1	0	1	1	1	1	1
HCRT_HCRTR2	0	1	0	1	0	1	1	1	1	1
HCRT_NPFFR2	0	0	0	1	0	1	1	1	1	1
HDC_DHX8	0	0	0	0	0	1	0	1	1	0
HDC_HRH1	0	0	0	0	0	0	0	0	0	1
HDC_HRH2	0	0	0	0	0	1	0	1	1	1
HDC_HRH3	0	0	0	0	0	1	0	1	1	1
HDC_HRH4	0	0	0	0	0	1	0	1	1	1
HEBP1_ADRA2A	0	0	0	0	0	0	0	0	0	1
HEBP1_FPR3	0	0	0	0	0	0	0	0	0	1
HEBP1_GRM7	0	0	0	0	0	0	0	0	0	1
HEBP1_MTNR1A	0	0	0	0	0	0	0	0	0	1
HGF_CD44	0	0	1	1	0	1	1	1	1	1
HGF_EPHA2	1	0	0	0	0	0	0	0	0	0
HGF_ERBB2	1	0	0	0	0	0	0	0	0	0
HGF_FGFR4	1	0	0	0	0	0	0	0	0	0
HGF_ITGB1	0	0	0	0	0	0	0	0	1	1
HGF_MET	1	1	1	1	1	1	1	1	1	1
HGF_NRP1	0	0	0	0	0	0	0	0	0	1
HGF_PDGFRA	1	0	0	0	0	0	0	0	0	0
HGF_SDC1	0	0	0	1	1	1	1	1	1	1
HGF_SDC2	0	0	0	1	0	1	1	1	1	1
HGF_ST14	0	0	0	1	0	1	1	1	1	1
HHIPL2_CACHD1	0	0	0	0	0	1	0	1	1	0
HHLA2_KIR3DL3	0	0	0	0	1	0	0	0	0	0
HHLA2_TMIGD2	0	0	0	1	1	0	1	0	0	0
ANKRD13C-DT_CHRM3	0	0	0	0	0	1	0	1	1	0
HLA-A_APLP2	0	0	0	1	0	1	1	1	1	1
HLA-A_CD3D	0	0	0	0	0	1	0	1	1	1
HLA-A_CD3G	0	0	0	0	0	1	0	1	1	1
HLA-A_CD8A	0	1	0	0	0	0	0	0	0	0
HLA-A_CD8B	0	1	0	0	0	0	0	0	0	0
HLA-A_CD8B2	0	1	0	0	0	0	0	0	0	0
HLA-A_ERBB2	0	0	0	1	0	1	1	1	1	1
HLA-A_KIR2DL1	0	0	0	0	0	1	0	1	1	1
HLA-A_KIR2DL3	0	0	0	0	0	0	0	0	0	1
HLA-A_KIR3DL1	0	1	0	1	0	1	1	1	1	1
HLA-A_KIR3DL2	0	0	0	1	1	1	1	1	1	1
HLA-A_LILRA1	0	0	0	0	0	0	0	0	0	1
HLA-A_LILRB1	0	0	0	1	1	1	1	1	1	1
HLA-A_LILRB2	0	0	0	1	0	1	1	1	1	1
HLA-B_CANX	0	0	0	1	0	1	1	1	1	1
HLA-B_CD3D	0	0	0	0	0	1	0	1	1	1
HLA-B_CD3G	0	0	0	0	0	1	0	1	1	1
HLA-B_CD8A	0	1	0	0	0	0	0	0	0	0
HLA-B_CD8B	0	1	0	0	0	0	0	0	0	0
HLA-B_CD8B2	0	1	0	0	0	0	0	0	0	0
HLA-B_KIR2DL1	0	0	0	0	0	1	1	1	1	0
HLA-B_KIR2DL3	0	0	0	0	0	0	0	0	0	1
HLA-B_KIR3DL1	0	0	0	1	1	1	1	1	1	1
HLA-B_KIR3DL2	0	1	0	0	0	0	1	0	0	1
HLA-B_KLRD1	0	0	0	1	0	1	1	1	1	1
HLA-B_LILRA1	0	0	0	0	0	0	0	0	0	1
HLA-B_LILRB1	0	0	0	1	1	1	1	1	1	1
HLA-B_LILRB2	0	0	0	1	0	1	1	1	1	1
HLA-C_CD3D	0	0	0	0	0	1	0	1	1	1
HLA-C_CD3G	0	0	0	0	0	1	0	1	1	1
HLA-C_CD8A	0	1	0	0	0	0	0	0	0	0
HLA-C_CD8B	0	1	0	0	0	0	0	0	0	0
HLA-C_CD8B2	0	1	0	0	0	0	0	0	0	0
HLA-C_DDR1	0	0	0	0	0	1	0	1	1	0
HLA-C_KIR2DL1	0	1	0	1	1	1	1	1	1	1
HLA-C_KIR2DL2	0	1	0	0	1	0	0	0	0	0
HLA-C_KIR2DL3	0	0	0	0	0	0	0	0	0	1
HLA-C_KIR2DS1	0	1	0	0	0	0	0	0	0	0
HLA-C_KIR2DS4	0	1	0	1	0	1	1	1	1	0
HLA-C_KIR3DL1	0	0	0	0	0	1	0	1	1	1
HLA-C_KIR3DL3	0	1	0	0	0	0	0	0	0	0
HLA-C_LILRA1	0	0	0	0	0	0	0	0	0	1
HLA-C_LILRA3	0	0	0	1	0	1	1	1	1	0
HLA-C_LILRB1	0	0	0	1	1	1	1	1	1	1
HLA-C_LILRB2	0	0	0	1	0	1	1	1	1	1
HLA-C_NOTCH4	0	0	0	0	0	1	0	1	1	1
HLA-C_SLC9C2	0	0	0	0	0	1	0	1	1	0
HLA-DMA_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DMB_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DOA_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DOB_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DPA1_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DPA1_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DPA2_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DPA3_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DPB2_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DQA1_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DQA1_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DQA2_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DQA2_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DQB2_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DQB3_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DRA_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DRA_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DRB1_CD4	0	1	0	0	0	1	0	0	0	0
HLA-DRB1_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DRB2_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DRB3_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DRB3_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DRB4_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DRB4_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DRB5_CD4	0	1	0	0	0	0	0	0	0	0
HLA-DRB5_LAG3	0	0	0	1	1	0	0	0	0	0
HLA-DRB6_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DRB7_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DRB8_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-DRB9_LAG3	0	0	0	0	1	0	0	0	0	0
HLA-E_CD8A	0	1	0	0	0	0	0	0	0	0
HLA-E_CD8B	0	1	0	0	0	0	0	0	0	0
HLA-E_CD8B2	0	1	0	0	0	0	0	0	0	0
HLA-E_KIR3DL1	0	0	0	0	0	1	0	1	1	1
HLA-E_KLRC1	0	1	0	1	1	1	1	1	1	1
HLA-E_KLRC2	0	1	0	1	0	1	1	1	1	1
HLA-E_KLRC3	0	1	0	0	0	0	0	0	0	0
HLA-E_KLRD1	0	1	0	1	1	1	1	1	1	1
HLA-E_KLRK1	0	1	0	0	0	0	1	0	0	1
HLA-E_SLC16A4	0	0	0	0	0	1	0	1	1	0
HLA-F_CD8A	0	1	0	0	0	0	0	0	0	0
HLA-F_CD8B	0	1	0	0	0	0	0	0	0	0
HLA-F_CD8B2	0	1	0	0	0	0	0	0	0	0
HLA-F_KIR3DL1	0	1	0	0	0	0	1	0	1	0
HLA-F_KIR3DL2	0	1	0	0	0	0	1	0	1	0
HLA-F_KIR3DS1	0	1	0	0	0	0	0	0	0	0
HLA-F_LILRB1	0	1	0	0	1	0	1	0	1	0
HLA-F_LILRB2	0	0	0	0	0	0	1	0	1	0
HLA-F_XK	0	0	1	0	0	0	0	0	0	0
HLA-G_CD4	0	0	0	0	0	1	0	1	1	1
HLA-G_CD8A	0	1	0	0	0	0	0	0	0	0
HLA-G_CD8B	0	1	0	0	0	0	0	0	0	0
HLA-G_CD8B2	0	1	0	0	0	0	0	0	0	0
HLA-G_KIR2DL4	0	0	0	1	1	1	1	1	1	1
HLA-G_KIR3DL1	0	0	0	0	0	0	0	0	0	1
HLA-G_KLRC1	0	0	0	1	0	1	1	1	1	1
HLA-G_KLRD1	0	0	0	1	0	1	1	1	1	1
HLA-G_LILRB1	0	1	0	1	1	1	1	1	1	1
HLA-G_LILRB2	0	1	0	1	1	1	1	1	1	1
HMGB1_AGER	0	0	0	0	0	0	0	0	0	1
HMGB1_CD163	0	0	0	0	0	0	0	0	0	1
HMGB1_CXCR4	0	0	0	0	0	0	0	0	0	1
HMGB1_HAVCR2	0	0	0	1	1	0	1	0	0	0
HMGB1_SDC1	0	0	0	1	0	1	1	1	1	1
HMGB1_THBD	0	0	0	1	0	1	1	1	1	1
HMGB1_TLR2	0	0	0	0	0	0	0	0	0	1
HMGB1_TLR4	0	0	0	0	0	0	0	0	1	1
HMGB1_TLR9	0	0	0	0	0	0	0	0	0	1
HPX_LRP1	0	0	0	0	0	0	0	0	1	1
HP_ASGR1	0	0	0	0	0	1	0	1	1	1
HP_ASGR2	0	0	0	0	0	1	0	1	1	1
HP_CD163	0	0	0	0	0	0	1	0	0	1
HP_CD22	0	0	0	0	0	0	0	0	0	1
HP_ITGAM	0	0	0	1	1	1	1	1	1	1
HP_ITGB2	0	0	0	1	1	1	1	1	1	1
HP_TLR4	0	0	0	0	0	0	0	0	0	1
HRAS_AGTR1	0	0	0	1	0	1	1	1	1	1
HRAS_CAV1	0	0	0	1	0	1	1	1	1	1
HRAS_GRIN2D	0	0	0	1	0	1	0	1	1	1
HRAS_INSR	0	0	0	1	0	1	1	1	1	1
HRAS_SDC2	0	0	0	0	0	1	0	1	1	1
HRAS_TLR2	0	0	0	1	0	1	0	1	1	1
HRAS_TLR9	0	0	0	1	0	1	0	1	1	1
HRG_ERBB2	0	0	0	0	0	0	0	0	0	1
HRG_ERBB3	0	0	0	0	0	0	0	0	0	1
HRG_FCGR1A	0	0	0	0	0	0	0	0	0	1
HSP90AA1_CFTR	0	0	0	1	0	1	1	1	1	1
